County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Georeference
Kings,610497,Store,JAC,SHORTY FARM&MEAT CORP,SHORTY FARM&MEAT,2949,FULTON ST,,,BROOKLYN,NY,11207,2700,POINT (-73.885908 40.679541)
Kings,610496,Store,JAC,BROADWAY MEATS INC,BROADWAY MEATS,1259,BROADWAY,,,BROOKLYN,NY,11221,2500,POINT (-73.925118 40.691232)
Kings,610478,Store,JAC,MPM ENTERPRISES INC,UNION MARKET,754-56,UNION ST,,,BROOKLYN,NY,11215,2800,POINT (-73.977815 40.675377)
Kings,610475,Store,JAC,RIMA MEAT CORP,UTICA MEAT WAREHOUSE,910,UTICA AVE,,,BROOKLYN,NY,11203,2500,POINT (-73.930288 40.650831)
Kings,610473,Store,A,SALEH HUSSIEN AY,PUBLIC GROCERY STORE,399,KINGS HWY,,,BROOKLYN,NY,11223,1200,POINT (-73.975401 40.604547)
Kings,610457,Store,A,STAR USA INC,STAR USA,1216,FLATBUSH AVE,,,BROOKLYN,NY,11226,2000,POINT (-73.955861 40.640727)
Kings,610442,Store,A,WALGREEN EASTERN CO INC,WALGREENS #10326,713,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,7200,POINT (-73.959881 40.577953)
Kings,610431,Store,JAC,ROYAL SEAFOOD OF BBA INC,ROYAL SEAFOOD OF BBA,3100,OCEAN PKWY,,,BROOKLYN,NY,11235,1250,POINT (-73.968921 40.575845)
Kings,610419,Store,JABH,TASTEE PATTEE LTD,TASTEE PATEE,3122,CHURCH AVE,,,BROOKLYN,NY,11226,4000,POINT (-73.947875 40.650889)
Kings,610414,Store,JAC,LINDEN&WILSON CORP,LINDEN&WILSON GROCERY,338,WILSON AVE,,,BROOKLYN,NY,11221,740,POINT (-73.916935 40.695705)
Kings,610404,Store,JACK,SAHADI IMPORTING CO INC,SAHADI IMPORTING CO,187-189,ATLANTIC AVE,,,BROOKLYN,NY,11201,3500,POINT (-73.993497 40.690002)
Kings,610403,Store,A,MCMICKEL GERALDINE,NC COUNTRY STORE,1169,BEDFORD AVE,,,BROOKLYN,NY,11216,1000,POINT (-73.953914 40.683402)
Kings,610396,Store,JAC,RORO 414 CORP,MR COCO,414,MYRTLE AVE,,,BROOKLYN,NY,11205,2500,POINT (-73.96918 40.693116)
Kings,610395,Store,JAC,SPITZERS BAKERY INC,SPITZERS BAKERY,657,BEDFORD AVE,,,BROOKLYN,NY,11211,2000,POINT (-73.958199 40.701513)
Kings,610390,Store,JAC,1102 8TH AVE FOOD OF NY CORP,JUNIOR DELI,1102,8TH AVE,,,BROOKLYN,NY,11215,1600,POINT (-73.980228 40.66454)
Kings,610382,Store,JAC,ALMONTE LANDS FOOD CORP,KEY FOOD SUPERMARKET,5101,AVENUE N,,,BROOKLYN,NY,11234,10000,POINT (-73.92541 40.619044)
Kings,610378,Store,JACD,EMBE FOOD DIST INC,EMBE FOOD,1312,39TH ST,,,BROOKLYN,NY,11218,10000,POINT (-73.985814 40.640336)
Kings,610377,Store,JABHK,ROCCOS KINGS HIGHWAY BAKERY INC,KINGS HIGHWAY BAKERY,292,KINGS HWY,,,BROOKLYN,NY,11223,2600,POINT (-73.979617 40.605126)
Kings,610362,Store,JAC,ERHUNMWUNSEE DORAH,EGHE AFRICAN MARKET,1782,PITKIN AVE,,,BROOKLYN,NY,11212,900,POINT (-73.90735 40.670185)
Kings,610350,Store,JAC,PARK JUNG KYU,J&J GROCERY,1840,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,1000,POINT (-73.96289 40.612403)
Kings,610345,Store,JAC,BUSY CORNER GROCERY INC,BUSY CORNER FRUITS&VGTB,801,KINGS HWY,,,BROOKLYN,NY,11223,1000,POINT (-73.964398 40.606552)
Kings,610343,Store,JAC,WILSON POULTRY MARKET INC,WILSON POULTRY,205,WILSON ST,,,BROOKLYN,NY,11211,520,POINT (-73.959811 40.707076)
Kings,610339,Store,JAC,NOT JUST BAGEL STORE& GROCERY INC,NOT JUST BAGEL STORE,5913,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,1400,POINT (-73.996488 40.6279)
Kings,610332,Store,JAC,CAPUTOS FINE FOODS INC,CAPUTOS FINE FOODS,460,COURT ST,,,BROOKLYN,NY,11231,2500,POINT (-73.997925 40.678177)
Kings,610330,Store,A,KINGS HIGHWAY PHARMACY CORP,KINGS HIGHWAY PHARMACY,1425,KINGS HWY,,,BROOKLYN,NY,11229,1800,POINT (-73.958326 40.608737)
Kings,610329,Store,A,WALGREEN EASTERN CO INC,WALGREENS #12732,9408,3RD AVE,,,BROOKLYN,NY,11209,20000,POINT (-74.033458 40.617589)
Kings,610327,Store,JAC,MAJRUD ABDO S,A&M GROCERY STORE,4624,AVENUE D,,,BROOKLYN,NY,11203,1800,POINT (-73.932441 40.641942)
Kings,610325,Store,JAC,LA ROTONDA MEAT CORP,CITY FRESH MARKET,655,STANLEY AVE,,,BROOKLYN,NY,11207,10000,POINT (-73.884144 40.659252)
Kings,610316,Store,JAC,ARIS FRUITLAND INC,ARIS FRUITLAND,4504,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,2000,POINT (-73.994952 40.640187)
Kings,610314,Store,A,RAMBERRAN ANGELA,ANGIES WEST INDIAN MRKT,4201,CHURCH AVE,,,BROOKLYN,NY,11203,1000,POINT (-73.937946 40.65138)
Kings,610300,Store,JAC,KIDS AM INC,C TOWN 0255,330,GRAHAM AVE,,,BROOKLYN,NY,11211,5000,POINT (-73.944332 40.714203)
Kings,610297,Store,JAC,SEM SEM DELI CORP,SEM SEM DELI,75,HUMBOLDT ST,,,BROOKLYN,NY,11206,1500,POINT (-73.940913 40.704121)
Kings,610292,Store,JAC,BOCHNERS GROCERY LLC,BOCHNERS GROCERY,5001,16TH AVE,,,BROOKLYN,NY,11204,4000,POINT (-73.986206 40.630362)
Kings,610289,Store,JAC,MAX BINIK Z L CORP,KRM SUPERMARKET,1325,39TH ST,,,BROOKLYN,NY,11218,10000,POINT (-73.985664 40.640245)
Kings,610288,Store,JAC,R&M GROCERY CORP,R&M GROCERY,285,NEPTUNE AVE,,,BROOKLYN,NY,11235,1000,POINT (-73.963822 40.581138)
Kings,610286,Store,JAC,AMIN GROCERY CORP,18TH AVE SUPERMARKET,4301,18TH AVE,,,BROOKLYN,NY,11218,2000,POINT (-73.976192 40.631203)
Kings,610281,Store,JAC,DOMINGUEZ DELI GROCERY CORP,DOMINGO GROCERY,1004,FLUSHING AVE,,,BROOKLYN,NY,11237,1500,POINT (-73.930846 40.703899)
Kings,610268,Store,JAC,MARTINEZ NELSON,MARTINEZ GROCERY,370,COURT ST,,,BROOKLYN,NY,11231,1200,POINT (-73.996288 40.681555)
Kings,610267,Store,JAC,KIM KWANG HO,SEVEN SEAS II,1856,NOSTRAND AVE,,,BROOKLYN,NY,11226,1800,POINT (-73.948467 40.640456)
Kings,610266,Store,JAC,MEHADRIN MEATS CORP,MEHADRIN MEATS,4809,18TH AVE,,,BROOKLYN,NY,11204,1200,POINT (-73.980687 40.628609)
Kings,610265,Store,A,CVS ALBANY LLC,CVS PHARMACY #802,2320,RALPH AVE,,,BROOKLYN,NY,11234,15000,POINT (-73.917476 40.621524)
Kings,610260,Store,JAC,MOISHES FRUIT&GROCERY CENTRE INC,MOISHES FRUIT&GROCERY,4807,16TH AVE,,,BROOKLYN,NY,11204,1600,POINT (-73.985101 40.631404)
Kings,610245,Store,A,RASHID MOHAMMAD H,NEW FORT HAMILTON CANDY,4501B,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,200,POINT (-73.994861 40.640248)
Kings,610244,Store,JAC,SASSON&FARAH GLATT KOSHER MTS INC,JERUSALEM GLATT MEATS,710,KINGS HWY,,,BROOKLYN,NY,11223,2000,POINT (-73.965343 40.60623)
Kings,610225,Store,A,SHAIF UDDIN KHAN,LUCKY 99 CENTS AND UP,1843,NOSTRAND AVE,,,BROOKLYN,NY,11226,2000,POINT (-73.948493 40.640671)
Kings,610220,Store,JABCH,AUNT BUTCHIES CAKES INC,AUNT BUTCHIES CAKES,6903,13TH AVE,,,BROOKLYN,NY,11228,4000,POINT (-74.004011 40.623591)
Kings,610202,Store,JACHK,ACME SMOKED FISH CORP,ACME SMOKED FISH,30,GEM ST,,,BROOKLYN,NY,11222,60000,POINT (-73.956738 40.725371)
Kings,610201,Store,JAC,7324 NEIGHBORHOOD DELI INC,7324 NEIGHBORHOOD DELI,7324,6TH AVE,,,BROOKLYN,NY,11209,1500,POINT (-74.01976 40.62932)
Kings,610184,Store,JAC,LAJKONIK INC,POLISH DELI&FOODS,7722,18TH AVE,,,BROOKLYN,NY,11214,1000,POINT (-73.997637 40.611767)
Kings,610176,Store,JAC,MAKOLET YERUSHALIM INC,MAKOLET YERUSHALIM,727,AVENUE U,,,BROOKYLN,NY,11223,1200,POINT (-73.963171 40.598087)
Kings,610155,Store,JAC,NEW PUBLIC MEAT MARKET INC,NEW PUBLIC MEAT MARKET,5021,5TH AVE,,,BROOKLYN,NY,11220,1500,POINT (-74.010417 40.644994)
Kings,610132,Store,A,LORD OF KINGS INC,LORD OF KINGS,9612,SEAVIEW AVE,,,BROOKLYN,NY,11236,200,POINT (-73.890092 40.633467)
Kings,610128,Store,JAC,ALANTERI DELI CORP,ALANTERI DELI,719,FULTON ST,,,BROOKLYN,NY,11217,800,POINT (-73.976587 40.687172)
Kings,610124,Store,JAC,DAVID&SONS FOOD CORP,C TOWN,241,TAAFFE PL,,,BROOKLYN,NY,11205,8000,POINT (-73.95952 40.690836)
Kings,610122,Store,JACHK,13TH AVENUE FISH MARKET INC,FREUNDS FISH MARKET,4301,15TH AVE,,,BROOKLYN,NY,11219,1500,POINT (-73.984279 40.635661)
Kings,610120,Store,JABH,BAYRIDGE CLASSIC PATISSERIE LTD,BAYRIDGE BAKERY,7805,5TH AVE,,,BROOKLYN,NY,11209,3000,POINT (-74.023649 40.626975)
Kings,610113,Store,JAC,1533 SUPERMARKET INC,KEY FOOD,1533,BROADWAY,,,BROOKLYN,NY,11221,9000,POINT (-73.916601 40.686387)
Kings,610109,Store,JAC,M&D WARSAW POLISH DELI CORP,M&D WARSAW DELI,4012,14TH AVE,,,BROOKLYN,NY,11218,1600,POINT (-73.984947 40.638477)
Kings,610107,Store,JAC,DOLEH BASSAM,BD FOOD SUPERMARKET,510,7TH AVE,,,BROOKLYN,NY,11215,4800,POINT (-73.986391 40.66121)
Kings,610100,Store,JAC,EL VACILON GROCERY CORP,EL VACILON GROCERY,9521,CHURCH AVE,,,BROOKLYN,NY,11212,1500,POINT (-73.915771 40.655482)
Kings,610096,Store,JABC,MARGARET PALCA BAKES INC,FRASER MORRIS,191,COLUMBIA ST,,,BROOKLYN,NY,11231,2500,POINT (-74.002454 40.685546)
Kings,610091,Store,JAC,GALILI GIL,OURIS MARKET,427,AVENUE U,,,BROOKLYN,NY,11223,2700,POINT (-73.968304 40.597526)
Kings,610088,Store,JAC,JOSEF KORN BAKE SHOP INC,J KORN BAKERY,4322,15TH AVE,,,BROOKLYN,NY,11219,400,POINT (-73.984664 40.635291)
Kings,610085,Store,JABCH,MOSHE BAKERY INC,MOSHE BAKERY,1311,48TH ST,,,BROOKLYN,NY,11219,600,POINT (-73.991048 40.63527)
Kings,610077,Store,JABC,3 SISTERS DELI GROCERY NY CORP,3 SISTERS DELI GROCERY,269,DUMONT AVE,,,BROOKLYN,NY,11212,2000,POINT (-73.909557 40.664055)
Kings,610076,Store,JAC,3RD AVENUE MINI MARKET I INC,3RD AVENUE MINI MARKET,7024,3RD AVE,,,BROOKLYN,NY,11209,1000,POINT (-74.026611 40.63437)
Kings,610060,Store,JAC,SMILE FISH MARKET INC,SMILE FISH,1444,NOSTRAND AVE,,,BROOKLYN,NY,11226,1800,POINT (-73.949608 40.651148)
Kings,610056,Store,JAC,CEPEDA NELSON,CEPEDA GROCERY,746,WASHINGTON AVE,,,BROOKLYN,NY,11238,800,POINT (-73.96338 40.675784)
Kings,610044,Store,JAC,MENDELSON FOOD INC,MEAL MART,14,LEE AVE,,,BROOKLYN,NY,11211,700,POINT (-73.961537 40.707161)
Kings,610031,Store,JAC,OH JIN CHUL,DENNIS GROCERY,2302,BATH AVE,,,BROOKLYN,NY,11214,2000,POINT (-73.995085 40.596988)
Kings,610026,Store,JAC,JULIANA&J GROCERY INC,DAIRY MART,4013,AVENUE T,,,BROOKLYN,NY,11234,1500,POINT (-73.926255 40.61022)
Kings,610025,Store,JAC,MOON DELI CORP,MOON DELI,2129,ATLANTIC AVE,,,BROOKLYN,NY,11233,1500,POINT (-73.908524 40.676264)
Kings,610016,Store,JAC,ADAM DELI & DELICATESSEN CORP,ADAM DELI & DELICATESSE,112A,NASSAU AVE,,,BROOKLYN,NY,11222,1500,POINT (-73.949306 40.724269)
Kings,610012,Store,JAC,BGS245 CORP,BGS SEAFOOD,382,MCDONALD AVE,,,BROOKLYN,NY,11218,600,POINT (-73.979783 40.644628)
Kings,610009,Store,JAC,MPM ENTERPRISES COURT STREET INC,UNION MARKET,288,COURT ST,,,BROOKLYN,NY,11231,10000,POINT (-73.994975 40.684275)
Kings,610003,Store,JAC,NIMI NAZ CORP,FRANKLIN CORNER CAFE,210,FRANKLIN ST,,,BROOKLYN,NY,11222,1400,POINT (-73.958071 40.732761)
Bronx,609927,Store,JAC,R&E CORP,C TOWN,809,SOUTHERN BLVD,,,BRONX,NY,10459,7500,POINT (-73.895764 40.816857)
Bronx,609843,Store,JAC,MUSOVIC SUNAN,BRISKA GROCERY,2333,ARTHUR AVE,,,BRONX,NY,10458,700,POINT (-73.888743 40.854176)
Bronx,609834,Store,JAC,JSMD FOOD CORP,C TOWN 054,100,HUGH J GRANT CIRCLE,,,BRONX,NY,10472,8000,POINT (-73.860947 40.832672)
Bronx,609788,Store,JAC,KO FRUITS AND VEGETABLE INC,K&C FRUIT&VEGETABLES,4026,WHITE PLAINS RD,,,BRONX,NY,10466,2000,POINT (-73.859681 40.889241)
Bronx,609652,Store,A,ARCHER CANDY & GROCERY CORP,ARCHER CANDY & GROCERY,1808,ARCHER ST,,,BRONX,NY,10460,400,POINT (-73.866651 40.837556)
Bronx,609649,Store,JAC,24 DELI GROCERY INC,24 DELI GROCERY,1801,WILLIAMSBRIDGE RD,,,BRONX,NY,10461,700,POINT (-73.851623 40.85063)
Bronx,609624,Store,JAC,99 CENTS FACTORY INC,99 CENTS FACTORY,278,E 149TH ST,,,BRONX,NY,10451,5000,POINT (-73.92235 40.817232)
Bronx,609623,Store,JAC,BOSTON ROAD CANDY INC,BOSTON ROAD CANDY,1737,BOSTON RD,,,BRONX,NY,10460,900,POINT (-73.888275 40.837057)
Bronx,609621,Store,JAC,1158 GROCERY & DELI INC,1158 GROCERY & DELI,1158,ST LAWRENCE AVE,,,BRONX,NY,10472,500,POINT (-73.866678 40.829105)
Bronx,609603,Store,A,TOYS R US DELAWARE INC,BABIES R US,610,EXTERIOR ST,,,BRONX,NY,10451,31000,POINT (-73.931059 40.824072)
Bronx,609600,Store,A,A&H CANDY STORE INC,A&H CANDY STORE,215,W 231ST ST,,,BRONX,NY,10463,900,POINT (-73.905395 40.879225)
Bronx,609583,Store,JAC,2300 DELI CORP,2300 DELI,2300,CROTONA AVE,,,BRONX,NY,10458,2000,POINT (-73.884163 40.852839)
Bronx,609578,Store,JAC,EL BODEGON DELI GROCERY CORP,EL BODEGON DELI GROCERY,663,MELROSE AVE,,,BRONX,NY,10455,0,POINT (-73.916548 40.818778)
Bronx,609576,Store,JAC,STAR DELI GROCERY CORP BOSTON RD,STAR DELI GROCERY CORP,2243,WHITE PLAINS RD,,,BRONX,NY,10467,1000,POINT (-73.867606 40.858522)
Bronx,609574,Store,A,BRIANELLY DELI GROCERY INC,BRIANELLY DELI GROCERY,480,E 184TH ST,,,BRONX,NY,10458,1200,POINT (-73.892438 40.855738)
Bronx,609565,Store,JAC,NEW MILLENNIUM DELI GROCERY CORP,NEW MILLENNIUM DELI GRY,1209,WHEELER AVE,,,BRONX,NY,10472,1000,POINT (-73.880174 40.828754)
Bronx,609562,Store,JAC,NY FINEST DELI INC,NY FINEST DELI,3103,3RD AVE,,,BRONX,NY,10451,1800,POINT (-73.91199 40.821774)
Bronx,609551,Store,JAC,R&C FISH MARKET CORP,R&C FISH MARKET,12,E 183RD ST,,,BRONX,NY,10453,1200,POINT (-73.903025 40.858485)
Bronx,609542,Store,JAC,PAN DELI GROCERY CORP,PAN DELI GROCERY,1893,ANDREWS AVE,,,BRONX,NY,10453,1200,POINT (-73.913873 40.853714)
Bronx,609529,Store,A,WEBSTER GROCERY & NEWSTAND INC,WEBSTER GROCERY & NEWS,2519,WEBSTER AVE,,,BRONX,NY,10458,400,POINT (-73.891693 40.861504)
Bronx,609522,Store,JAC,639-641 GROCERY CORP,NEW YORK GRILL&DELI,639-641,SOUTHERN BLVD,,,BRONX,NY,10455,0,POINT (-73.901089 40.813057)
Bronx,609504,Store,JAC,MORRISON DELI&GROCERY LLC,MORRISON DELI&GROCERY,1623,WESTCHESTER AVE,,,BRONX,NY,10472,1000,POINT (-73.874545 40.829524)
Bronx,609503,Store,JAC,BEATO DELI &GROCERY CORP,BEATO DELI &GROCERY,615,E 189TH ST,,,BRONX,NY,10458,600,POINT (-73.885553 40.857149)
Bronx,609502,Store,JAC,AMEER FOOD GROCERY CORP,AMEER FOOD GROCERY,1964,GRAND CONCOURSE,,,BRONX,NY,10457,700,POINT (-73.904582 40.850945)
Bronx,609488,Store,JAC,ROMANA GROCERY CORP,ROMANA GROCERY,3851,BRONXWOOD AVE,,,BRONX,NY,10469,1200,POINT (-73.856218 40.883268)
Bronx,609486,Store,JAC,ALI SUPERMARKET INC,BANGLATOWN SUPERMARKET,1860,WESTCHESTER AVE,,,BRONX,NY,10472,4600,POINT (-73.863536 40.832702)
Bronx,609482,Store,JAC,LA VICTORIA GROCERY CORP,LA VICTORIA GROCERY,662,E 141ST ST,,,BRONX,NY,10454,900,
Bronx,609469,Store,JAC,DE REIMER FOOD CORP,DE REIMER FOOD,3821,BOSTON RD,,,BRONX,NY,10466,1200,POINT (-73.838007 40.881543)
Bronx,609462,Store,JAC,DIKO MUHAMADOU,MD AFRICAN MKT & DISCOU,2252,WEBSTER AVE,,,BRONX,NY,10457,2000,POINT (-73.895945 40.855696)
Bronx,609457,Store,JAC,GREEN EARTH FOOD CORP,GREEN EARTH GRCY STORE,1420,GRAND CONCOURSE,,,BRONX,NY,10456,1500,POINT (-73.913138 40.839427)
Bronx,609456,Store,A,PARKCHESTER CONVENIENCE STORE INC,PARKCHESTER CONVENIENCE,2001,WESTCHESTER AVE #F,,,BRONX,NY,10462,1200,POINT (-73.857503 40.833576)
Bronx,609450,Store,A,AL-TAIR GROCERY STORE INC,AL-TAIR GROCERY STORE,385,"E 194TH ST, FRNT A",,,BRONX,NY,10458,600,POINT (-73.889928 40.863358)
Bronx,609438,Store,JAC,BRONX M&E DELI GROCERY CORP,BRONX M&E DELI,732,E 187TH ST,,,BRONX,NY,10458,1100,POINT (-73.883086 40.853753)
Bronx,609436,Store,A,ARYA PHARMACY CORP,HEALTHCARE PHARMACY,567,COURTLANDT AVE,,,BRONX,NY,10451,2500,POINT (-73.919339 40.816997)
Bronx,609429,Store,JAC,627 GARDEN GOURMENT DELI CORP,627 GARDEN GOURMENT DL,627,E TREMONT AVE,,,BRONX,NY,10457,1000,POINT (-73.892513 40.846098)
Bronx,609423,Store,JAC,TAVERAS FOOD CENTER CORP,TAVERAS FOOD CENTER,5193,BROADWAY,,,BRONX,NY,10463,0,POINT (-73.910039 40.874484)
Bronx,609420,Store,A,ALDI INC,ALDI #19,1750,E GUN HILL RD STORE B,,,BRONX,NY,10469,0,POINT (-73.834729 40.864426)
Bronx,609414,Store,JAC,180 EXPRESS DELI CORP,180 EXPRESS DELI,906,E 180TH ST,,,BRONX,NY,10460,800,POINT (-73.882106 40.844828)
Bronx,609410,Store,JAC,AJB DELI GROCERY INC,AJB DELI GROCERY,701,COSTER ST,,,BRONX,NY,10474,1200,POINT (-73.887474 40.814632)
Bronx,609400,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #8614,780,ST ANNS AVE,,,BRONX,NY,10455,0,POINT (-73.910273 40.820209)
Bronx,609399,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE  #4729,924,WEST CHESTER,,,BRONX,NY,10459,15000,POINT (-73.897439 40.821829)
Bronx,609383,Store,JAC,PAVAN NEW YORK INC,BUHRE GROCERY,2875,BUHRE AVE,,,BRONX,NY,10461,600,POINT (-73.833265 40.84723)
Bronx,609373,Store,A,MTR GROCERY CORP,MTR GROCERY,760,E 187TH ST,,,BRONX,NY,10458,700,POINT (-73.882722 40.853649)
Bronx,609369,Store,JAC,CHRISTOPHER MINI MARKET CORP,CHRISTOPHER MINI MARKET,1539,WATSON AVE,,,BRONX,NY,10472,1200,POINT (-73.87791 40.826125)
Bronx,609368,Store,JAC,DIALLO ELHADJ M,POU KOU HALAL FOOD,585,"TINTON AVE, STORE #1",,,BRONX,NY,10455,1500,POINT (-73.905994 40.813627)
Bronx,609365,Store,JAC,AMANI HALAL MEAT MARKET CORP,AMANI HALAL MEAT,705,RHINELANDER AVE,,,BRONX,NY,10462,700,POINT (-73.866494 40.847565)
Bronx,609362,Store,JAC,WESTCHESTER FARM CORP,WESTCHESTER FARM,422B,WESTCHESTER AVE,,,BRONX,NY,10455,0,POINT (-73.91623 40.81646)
Bronx,609360,Store,JAC,GOOD GUY MEAT MARKET CORP THE,GOOD GUY MEAT MARKET,187,E 167TH ST,,,BRONX,NY,10456,1000,POINT (-73.91712 40.834411)
Bronx,609356,Store,A,KING OF NY TOBACCO SHOP INC,KING OF NY TOBACCO GRCY,192,E 167TH ST,,,BRONX,NY,10456,500,POINT (-73.916952 40.834139)
Bronx,609354,Store,JAC,674 GOURMET DELI CORP,7 ELEVEN DELI,674,ALLERTON AVE,,,BRONX,NY,10467,1200,POINT (-73.8682 40.865415)
Bronx,609352,Store,JAC,ORTIZ SANDY A,180TH ST FAMILY DELI-GR,676,E 180TH,,,BRONX,NY,10457,1200,POINT (-73.889225 40.848331)
Bronx,609350,Store,JAC,LOS PRIMOS MINI MARKET INC,LOS PRIMOS MINI MARKET,1050,WOODYCREST AVE,,,BRONX,NY,10452,2000,POINT (-73.927073 40.83384)
Bronx,609332,Store,JAC,YOUSEF MEILAD & MASOUED FATHY,CITY LINE GROCERY,6655,BROADWAY,,,BRONX,NY,10471,1000,POINT (-73.896612 40.910078)
Bronx,609329,Store,JAC,NEW BEST SUSHI WORLD INC,NEW BEST SUSHI WORLD,5665,BROADWAY,,,BRONX,NY,10463,0,POINT (-73.903258 40.880874)
Bronx,609325,Store,JAC,JOSMAR MINI MARKET CORP,JOSMAR MINI MARKET,775,E 149TH ST,,,BRONX,NY,10455,2300,POINT (-73.907365 40.812884)
Bronx,609316,Store,JAC,3462 THIRD AVE FOOD CORP,ASSOCIATE SUPERMARKET,3470,3RD AVE,,,BRONX,NY,10456,14000,POINT (-73.906378 40.829897)
Bronx,609311,Store,JAC,ALI KINGS DELI CORP,ALI KINGS DELI GRCY,1097,BOSTON ROAD,,,BRONX,NY,10456,1200,POINT (-73.905028 40.827176)
Bronx,609306,Store,A,AMIGO 99 CENTS OF WILLIS INC,AMIGO 99 CENTS - WILLIS,400,E 141ST ST,,,BRONX,NY,10454,1500,POINT (-73.921149 40.810889)
Bronx,609302,Store,JAC,J&L FISH MARKET INC,J&L FISH MARKET,3706,3RD AVE #9,,,BRONX,NY,10456,1200,POINT (-73.903253 40.835428)
Bronx,609282,Store,JAC,NEW WAY DELI&LOTTERY CORP,NEW WAY DELI&LOTTERY,77,E KINGSBRIDGE RD,,,BRONX,NY,10468,1800,POINT (-73.895495 40.866664)
Bronx,609272,Store,JAC,GHALEB NAGEE A,ALAND GOURMET DELI,1851,ARCHER ST,,,BRONX,NY,10460,700,POINT (-73.864773 40.837748)
Bronx,609259,Store,JAC,RIVERDALE DELI & GROCERY INC,RIVERDALE DELI & GROCER,5991,BROADWAY,,,BRONX,NY,10471,600,POINT (-73.898118 40.890133)
Bronx,609255,Store,JAC,A&C FOUR WINGS INC,COMPARE SUPERMARKET,1470,WESTCHESTER AVE,,,BRONX,NY,10472,2000,POINT (-73.881301 40.82839)
Bronx,609250,Store,JAC,MONTERIA FOOD CORP,MONTERIA FOOD,7,E 172ND ST,,,BRONX,NY,10452,1500,POINT (-73.915676 40.842103)
Bronx,609245,Store,JAC,OMALE NEW YORK GROCERY CORP,OMALE NEW YORK GROCERY,2172,CROTONA AVE,,,BRONX,NY,10457,1500,POINT (-73.886604 40.850179)
Bronx,609239,Store,JAC,MORENITA  DELI & GROCERY CORP,MORENITA DELI&GROCERY,1274,BRONX RIVER AVE,,,BRONX,NY,10472,700,POINT (-73.882 40.830971)
Bronx,609238,Store,JAC,JL DELI GROCERY CORP 2,JL DELI GROCERY 2,3004,HEATH AVE,,,BRONX,NY,10463,1000,POINT (-73.903034 40.876044)
Bronx,609232,Store,JAC,CALIFORNIA FARMS FRIUT & VEGETABL,CALIFORNIA FARMS FRIUT,234,W 231ST ST,,,BRONX,NY,10463,1000,POINT (-73.906084 40.87957)
Bronx,609231,Store,JAC,DOUBLE A SUPER DELI INC,DOUBLE A SUPER DELI,350,E 204TH ST,,,BRONX,NY,10467,1200,POINT (-73.877651 40.871996)
Bronx,609227,Store,JAC,BLUSHAN FOODS LLC,RIVERDALE KOSHER MARKET,5683,RIVERDALE AVE,,,BRONX,NY,10471,12000,POINT (-73.904214 40.906468)
Bronx,609226,Store,JAC,BONOFUL GROCERY INC,BONOFUL GROCERY,7,E 182ND ST,,,BRONX,NY,10453,1200,POINT (-73.904377 40.857285)
Bronx,609225,Store,JAC,LA POTRA GROCERY CORP,LA POTRA GROCERY,1145,CLAY AVE,,,BRONX,NY,10456,1200,POINT (-73.911527 40.830675)
Bronx,609219,Store,JAC,LEON GUADALUPE,EL PAISANO #2 FRTS&VEG,1555,WATSON AVE,,,BRONX,NY,10472,800,POINT (-73.876895 40.82626)
Bronx,609217,Store,JAC,ADOLFO MEAT MARKET CORP,ADOLFO MEAT MARKET,116,E 170TH ST,,,BRONX,NY,10452,1500,POINT (-73.915145 40.839143)
Bronx,609195,Store,JAC,CYPRESS 138 DELI GROCERY CORP,CYPRESS 138 DELI GROCER,651,E 138TH ST,,,BRONX,NY,10454,1800,POINT (-73.91471 40.805654)
Bronx,609181,Store,JABC,WESTERN BEEF RETAIL INC,WESTERN BEEF 29,2050,WEBSTER AVE,,,BRONX,NY,10457,34000,POINT (-73.89855 40.851631)
Bronx,609179,Store,A,WALGREEN EASTERN CO INC,WALGREENS #12758,1820,WILLIAMSBRIDGE RD,,,BRONX,NY,10461,3000,POINT (-73.851672 40.850692)
Bronx,609161,Store,JAC,MOES 2 DELI&GROCERY CORP,MOES 2 DELI&GROCERY,105,E 175TH ST,,,BRONX,NY,10453,1500,POINT (-73.91046 40.846902)
Bronx,609160,Store,JAC,TAKE A BITE DELI&GROCERY INC,TAKE A BITE DELI&GRCY,34,BEDFORD PARK BLVD,,,BRONX,NY,10468,900,POINT (-73.88848 40.872544)
Bronx,609158,Store,JAC,WESTCHESTER CARIBBEAN MART INC,WESTCHESTER CARIBBEAN,1503,WESTCHESTER AVE,,,BRONX,NY,10472,1000,POINT (-73.879906 40.82852)
Bronx,609146,Store,JAC,FRUITS PROD & GROC CORP,ASSOCIATED,1334,LOUIS NINE BLVD,,,BRONX,NY,10459,17500,POINT (-73.892421 40.831768)
